,20_categories of 2 act_relu,20_categories of 2 baseline,20_categories of 2 bn_no,20_categories of 2 dropout_025,20_categories of 2 dropout_075,20_categories of 2 dropout_0,20_categories of 2 ds_11_31,20_categories of 2 filters_128,20_categories of 2 filters_32,20_categories of 2 filter_3_3,20_categories of 2 filter_7_3,20_categories of 2 layers_2,20_categories of 2 layers_4,20_categories of 2 maxpool_2_2,20_categories of 3 Three_cates,60_categories of 2 baseline
2009-06-30,1.8680565958579087,1.8600276115240264,2.75485056435081,2.023548294846687,4.958037140475405,2.3371763964093484,1.92223990275087,2.8777823437915067,3.3839088366450265,3.153600366274897,3.072610122528866,2.393296937295498,2.256255557995228,3.1782795590164934,1.7269777161387043,
2009-07-31,1.974531798252097,1.967333139813464,2.8974197390626584,2.1344927179483686,5.217208205974297,2.469254173577025,2.02757661188517,3.026923751563489,3.556241796394598,3.3312833986095973,3.230361003907765,2.5264365794574104,2.3835738356109726,3.3637802096887737,1.8410730361004248,1.851522696382207
2009-08-31,2.1324509748603435,2.1244463608016977,3.1200586710874347,2.301198717986709,5.586892813310714,2.6674150175433238,2.167230528027976,3.266668855198009,3.7693186323745578,3.61328933160494,3.477701566807894,2.7192732531311328,2.563460529398552,3.6115670302847858,1.987061567860669,
2009-09-30,2.038706649613564,2.0306050924137424,2.9963646589731816,2.197868882936068,5.414906268807781,2.563963443603878,2.0828159983929635,3.128253870443728,3.644004256912936,3.4700311986596497,3.3400805305378647,2.6045031055895445,2.454861095865449,3.4745928554374905,1.8974515004573231,1.9450870476796605
2009-10-30,2.108852961871202,2.102853034331016,3.0944256019888767,2.280287676615629,5.6208203036881335,2.651170483355746,2.14627676153522,3.245594753933136,3.777235641613416,3.5789314380966943,3.454506849844499,2.6736176974997363,2.530121559858842,3.593133384436176,1.9583032448756428,
2009-11-30,2.2562596226640426,2.2510990594457327,3.336549415529361,2.438191319953639,6.119530607166113,2.8359977075535787,2.30856330872902,3.4894718371240803,4.045982173624647,3.860203390889154,3.704843762407657,2.8607091961726394,2.705986005620536,3.83545215375883,2.0919997666307664,2.0904639688262456
2009-12-31,2.249435271641327,2.242412802617889,3.3040799777661585,2.4251356382126827,6.115247085264528,2.830423768104644,2.3149962976222764,3.47285359829474,3.993922063005301,3.894436826628709,3.696663090539552,2.85951982886207,2.688882038095166,3.831229204452505,2.0885919143447373,
2010-01-29,2.376575027872044,2.370422813673005,3.504685634284465,2.566213570656949,6.5194778791056525,3.0027130702468043,2.438480983033008,3.682783966284081,4.247484861563692,4.136952403459507,3.925176237371644,3.032845339231714,2.847028711772352,4.09505256801226,2.2053933692955074,2.456726257845441
2010-02-26,2.5504246669997603,2.543724295534744,3.757436759073464,2.754273588609076,6.957718497409091,3.2242305686267674,2.6270904410998948,3.94378854801883,4.528144869340677,4.4320124144379545,4.201252033568522,3.23651435514165,3.042142741663646,4.384946447044866,2.366718436131834,
2010-03-31,2.743552303235635,2.7340959318016136,4.038576328088238,2.959104091332816,7.625751797449403,3.4565877837618384,2.8255892671835823,4.216704425956524,4.880477038544214,4.791263055420798,4.523305722587384,3.4675449621418406,3.2789510301567875,4.69313269525391,2.5541663930635177,2.3670978586752547
